task,width,rank,test_mse,recovery_slope,high_low_ratio
dense,16384,3,0.5884046465935515,-0.27,0.5305561039581788
dense,16384,4,0.5024158662731676,-0.2853846153846154,0.5298109255904991
dense,16384,5,0.5074239374376539,-0.32748010610079575,0.5136287377394154
dense,16384,6,0.5300339460199588,-0.3801680672268908,0.4912979860491529
dense,16384,7,0.5444396669070385,-0.4470975609756098,0.4664584404173208
dense,16384,8,0.5548405381951076,-0.5054909897461042,0.4406831587682291
dense,16384,9,0.5661161799006436,-0.5552072338750909,0.4147443294593103
dense,16384,10,0.5755477796150051,-0.5970978986626323,0.38907875750968945
dense,16384,11,0.5791457204483392,-0.6325435752062085,0.3639647107862015
dense,16384,12,0.5789598085657898,-0.6628966695455049,0.33959300028761796
dense,16384,13,0.5807830426719601,-0.6892901245264126,0.3160984096849345
dense,16384,14,0.5862669077168341,-0.7126135005141805,0.2935756289418565
dense,16384,15,0.5911202250793764,-0.7335463392914516,0.2720886829217331
dense,16384,16,0.5917344414414175,-0.7526028434560651,0.2516773166380885
dense,16384,17,0.5904295882616133,-0.7701720491841869,0.23236174786317998
dense,16384,18,0.5919433924118251,-0.7865497316966208,0.21414641355180633
dense,16384,19,0.5966082499917265,-0.801962466101482,0.19702302137371827
dense,16384,20,0.6001184442204707,-0.8165853702935447,0.1809730813580731
dense,16384,21,0.599924153130344,-0.8305550830687141,0.16597002782775194
dense,16384,22,0.5988228639545483,-0.8439792522299525,0.15198100751931898
dense,16384,23,0.600738818244345,-0.8569434972153727,0.13896838973222791
dense,16384,24,0.6050651411310876,-0.8695165499482096,0.12689104159065764
dense,16384,25,0.6077285457263573,-0.8817540790490105,0.11570540283139635
dense,16384,26,0.6071759717526756,-0.8937015579217212,0.10536638833544636
dense,16384,27,0.6065074401008878,-0.9053964340136637,0.09582814201160915
dense,16384,28,0.608850345242711,-0.9168697835165355,0.08704466209379495
dense,16384,29,0.6128714515299614,-0.9281475841918391,0.07897031510467306
dense,16384,30,0.6148609279469502,-0.9392517024948461,0.07156025345609345
dense,16384,31,0.6141518707698714,-0.9502006652169699,0.06477074976145934
dense,16384,32,0.6139708453895157,-0.9610102673079962,0.05855945933168854
dense,16384,33,0.6166620573984712,-0.9716940541808813,0.052885620948552446
dense,16384,34,0.620347351338264,-0.982263707117142,0.04771020481046499
dense,16384,35,0.6217738287615752,-0.9927293533179589,0.042996015492775826
dense,16384,36,0.6210427030916518,-1.003099816942175,0.038707756832840556
dense,16384,37,0.6213533830315958,-1.013382823615199,0.03481206482132324
dense,16384,38,0.624295644284461,-1.023585168013021,0.031277513841371445
dense,16384,39,0.6276114419817185,-1.0337128519601455,0.028074600935552852
dense,16384,40,0.6285703078863785,-1.0437711988406924,0.02517571218796874
dense,16384,41,0.6279199672292916,-1.0537649488721763,0.02255507477851176
dense,16384,42,0.6287024516197033,-1.0636983388326424,0.020188697791689598
dense,16384,43,0.6317984814360682,-1.0735751690915554,0.01805430443849152
dense,16384,44,0.6347213616518055,-1.0833988602198568,0.01613125797176727
dense,16384,45,0.6353033116675878,-1.0931725010053304,0.01440048323933487
dense,16384,46,0.6348148732371804,-1.1028988893464526,0.01284438552075207
dense,16384,47,0.6360336018147621,-1.1125805672190365,0.01144676802991019
dense,16384,48,0.6391919608369301,-1.1222198506885424,0.01019274923315577
dense,16384,49,0.6417119852554762,-1.1318188557641664,0.009068680928572019
dense,16384,50,0.6420053901297065,-1.141379520749074,0.008062067853637956
dense,16384,0,0.7089359999999999,-1.202,0.066
dense,32768,1,1.386355706099038,-0.32517241379310347,0.3625211404881778
dense,32768,2,0.8119701447072316,-0.2853846153846154,0.49588521506380256
dense,32768,3,0.5757634131842929,-0.27,0.5393015342432037
dense,32768,4,0.491626178855405,-0.2853846153846154,0.5385440727156172
dense,32768,5,0.4965376405328395,-0.3270954907161804,0.5220951455043508
dense,32768,6,0.5186722477146208,-0.37945378151260506,0.4993963045005126
dense,32768,7,0.5327759040754997,-0.4460975609756098,0.47414731580881514
dense,32768,8,0.5429589945429538,-0.5042409897461042,0.4479471668797933
dense,32768,9,0.5539973166879034,-0.5537366456397967,0.4215807744503978
dense,32768,10,0.5632303456815365,-0.5954312319959656,0.3954921436224866
dense,32768,11,0.5667538086138073,-0.6307014699430507,0.3699641290958642
dense,32768,12,0.5665738518447679,-0.6608966695455049,0.34519068710554573
dense,32768,13,0.5683598575122738,-0.6871472673835554,0.3213088230313895
dense,32768,14,0.5737281042700306,-0.7103407732414532,0.29841478766067836
dense,32768,15,0.57847908263245,-0.7311550349436255,0.2765736612116518
dense,32768,16,0.5790813227768193,-0.750102843456065,0.2558258438354197
dense,32768,17,0.5778053434284747,-0.767572049184187,0.2361918865642214
dense,32768,18,0.5792877300089951,-0.783857424004313,0.21767629948947345
dense,32768,19,0.5838537971745079,-0.7991846883237042,0.20027065359416418
dense,32768,20,0.5872897780951462,-0.8137282274364018,0.18395615412771166
dense,32768,21,0.5871003059858978,-0.8276240485859554,0.16870579751722037
dense,32768,22,0.5860231440010455,-0.8409792522299525,0.1544861889619451
dense,32768,23,0.587898749344442,-0.8538789810863404,0.14125907747506683
dense,32768,24,0.5921332114508848,-0.8663915499482095,0.12898265216632782
dense,32768,25,0.5947402227086905,-0.8785722608671923,0.11761263474619958
dense,32768,26,0.594199888681937,-0.8904662638040742,0.10710319693438229
dense,32768,27,0.5935460414264204,-0.9021107197279494,0.09740772677004227
dense,32768,28,0.5958393015679051,-0.9135364501832022,0.08847946421622015
dense,32768,29,0.5997749039488044,-0.9247692058134607,0.08027202359540944
dense,32768,30,0.6017222334880025,-0.9358306498632671,0.07273981807350158
dense,32768,31,0.6010286285521695,-0.9467391267554315,0.06583839948280208
dense,32768,32,0.6008517617897223,-0.9575102673079962,0.059524725144848245
dense,32768,33,0.6034857862509887,-0.9681574688150276,0.05375736195319891
dense,32768,34,0.6070926509198812,-0.9786922785457134,0.04849663675789024
dense,32768,35,0.6084889155699716,-0.9891247021551681,0.043704741022876525
dense,32768,36,0.6077736336562275,-0.9994634533058114,0.039345796780634636
dense,32768,37,0.6080779001541877,-1.0097161569485322,0.03538589006563077
dense,32768,38,0.6109575463196537,-1.0198895158391081,0.031793077256339106
dense,32768,39,0.6142027426125573,-1.0299894477048264,0.028537369082842184
dense,32768,40,0.6151413233734186,-1.0400211988406924,0.025590696454803392
dense,32768,41,0.6145050488615962,-1.0499894386680948,0.022926861725410305
dense,32768,42,0.6152709969021958,-1.0598983388326424,0.020521478524519646
dense,32768,43,0.6183010830267441,-1.0697516396797906,0.018351902863301822
dense,32768,44,0.6211617094193225,-1.079552706373703,0.016397157828444753
dense,32768,45,0.6217313830853494,-1.0893045764770286,0.014637853842181048
dense,32768,46,0.6212535172072989,-1.0990100004575636,0.013056106161204027
dense,32768,47,0.622446360403403,-1.1086714763099457,0.011635451019414204
dense,32768,48,0.6255374128436251,-1.1182912792599708,0.010360761583152843
dense,32768,49,0.6280037553330275,-1.1278714873431137,0.009218164680141886
dense,32768,50,0.6282910167982257,-1.1374140035076947,0.008194959081994626
dense,32768,0,0.69978,-1.202,0.066
dense,65536,1,1.3559634897960682,-0.32517241379310347,0.36839986168528344
dense,65536,2,0.7941581288306558,-0.2853846153846154,0.5039265969297021
dense,65536,3,0.5631290746298675,-0.27,0.5480469645282287
dense,65536,4,0.480842007321509,-0.2853846153846154,0.5472772198407353
dense,65536,5,0.48565594019791397,-0.326710875331565,0.5305615532692862
dense,65536,6,0.5073144893263305,-0.37873949579831934,0.5074946229518723
dense,65536,7,0.5211155886713774,-0.4450975609756098,0.48183619120030946
dense,65536,8,0.5310805152707258,-0.5029909897461042,0.45521117499135755
dense,65536,9,0.5418812114170964,-0.5522660574045026,0.42841721944148536
dense,65536,10,0.5509154189680072,-0.593764565329299,0.40190552973528365
dense,65536,11,0.5543641950642197,-0.6288593646798928,0.3759635474055269
dense,65536,12,0.554190016617541,-0.6588966695455049,0.3507883739234735
dense,65536,13,0.5559386423111112,-0.6850044102406982,0.32651923637784447
dense,65536,14,0.5611911394511828,-0.7080680459687259,0.30325394637950015
dense,65536,15,0.5658396638992319,-0.7287637305957995,0.28105863950157045
dense,65536,16,0.5664298264310054,-0.7476028434560651,0.2599743710327508
dense,65536,17,0.5651826307852988,-0.7649720491841869,0.24002202526526284
dense,65536,18,0.5666335191545511,-0.7811651163120054,0.2212061854271406
dense,65536,19,0.571100723328256,-0.7964069105459264,0.20351828581461007
dense,65536,20,0.5744624252755041,-0.810871084579259,0.18693922689735024
dense,65536,21,0.5742777124514212,-0.8246930141031967,0.17144156720668882
dense,65536,22,0.573224623152731,-0.8379792522299525,0.15699137040457126
dense,65536,23,0.575059829587011,-0.8508144649573081,0.14354976521790577
dense,65536,24,0.5792023849474554,-0.8632665499482095,0.131074262741998
dense,65536,25,0.5817529604379212,-0.8753904426853741,0.11951986666100282
dense,65536,26,0.5812248270711734,-0.8872309696864271,0.10884000553331821
dense,65536,27,0.5805856277312147,-0.8988250054422351,0.09898731152847538
dense,65536,28,0.582829208907559,-0.9102031168498688,0.08991426633864534
dense,65536,29,0.5866792756816249,-0.9213908274350823,0.08157373208614581
dense,65536,30,0.5885844286877429,-0.9324095972316881,0.07391938269090971
dense,65536,31,0.5879062481913216,-0.943277588293893,0.06690604920414482
dense,65536,32,0.5877335139299085,-0.9540102673079962,0.060489990958007944
dense,65536,33,0.590310326262898,-0.964620883449174,0.054629102957845385
dense,65536,34,0.5938387384849076,-0.9751208499742847,0.049283068705315486
dense,65536,35,0.5952047684733496,-0.9855200509923775,0.044413466552977225
dense,65536,36,0.5945053096105146,-0.9958270896694478,0.03998383672842871
dense,65536,37,0.5948031430509724,-1.0060494902818655,0.035959715309938294
dense,65536,38,0.5976201555194445,-1.016193863665195,0.03230864067130677
dense,65536,39,0.6007947327288792,-1.0262660434495072,0.029000137230131517
dense,65536,40,0.6017130115292231,-1.0362711988406923,0.02600568072163804
dense,65536,41,0.6010907871467419,-1.046213928464013,0.023298648672308853
dense,65536,42,0.6018401835665331,-1.0560983388326426,0.020854259257349694
dense,65536,43,0.604804311422405,-1.065928110268026,0.01864950128811212
dense,65536,44,0.6076026700628245,-1.075706552527549,0.016663057685122235
dense,65536,45,0.6081600540557051,-1.0854366519487266,0.014875224445027228
dense,65536,46,0.6076927479735734,-1.0951211115686748,0.013267826801655985
dense,65536,47,0.6088596935632798,-1.1047623854008548,0.011824134008918219
dense,65536,48,0.6118834276956124,-1.1143627078313996,0.010528773933149917
dense,65536,49,0.6142960769989655,-1.1239241189220612,0.009367648431711756
dense,65536,50,0.6145771842396729,-1.1334484862663154,0.008327850310351294
dense,65536,0,0.6906239999999999,-1.202,0.066
dense,131072,1,1.3255843252484927,-0.32517241379310347,0.374278582882389
dense,131072,2,0.7763548141243428,-0.2853846153846154,0.5119679787956016
dense,131072,3,0.5505012619531393,-0.27,0.5567923948132535
dense,131072,4,0.47006305648977065,-0.2853846153846154,0.5560103669658535
dense,131072,5,0.4747785904481199,-0.32632625994694964,0.5390279610342217
dense,131072,6,0.4959604600110099,-0.37802521008403367,0.515592941403232
dense,131072,7,0.5094585362061038,-0.4440975609756098,0.4895250665918038
dense,131072,8,0.5192049363885852,-0.5017409897461043,0.46247518310292174
dense,131072,9,0.5297677164973683,-0.5507954691692085,0.4352536644325729
dense,131072,10,0.5386028653009132,-0.5920978986626323,0.4083189158480807
dense,131072,11,0.5419767568071978,-0.6270172594167349,0.38196296571518956
dense,131072,12,0.5418081893526822,-0.6568966695455049,0.3563860607414013
dense,131072,13,0.5435192916464335,-0.6828615530978411,0.33172964972429947
dense,131072,14,0.5486559148663874,-0.7057953186959987,0.308093105098322
dense,131072,15,0.5532018766354379,-0.7263724262479734,0.2855436177914892
dense,131072,16,0.553779865585826,-0.745102843456065,0.26412289823008195
dense,131072,17,0.552561368337167,-0.762372049184187,0.24385216396630427
dense,131072,18,0.5539806821690958,-0.7784728086196977,0.22473607136480775
dense,131072,19,0.5583489546575434,-0.7936291327681486,0.20676591803505598
dense,131072,20,0.5616363154801851,-0.8080139417221162,0.18992229966698881
dense,131072,21,0.5614563054401622,-0.8217619796204382,0.17417733689615725
dense,131072,22,0.5604272372396683,-0.8349792522299525,0.15949655184719738
dense,131072,23,0.5622219974758628,-0.8477499488282758,0.1458404529607447
dense,131072,24,0.5662726025844574,-0.8601415499482096,0.1331658733176682
dense,131072,25,0.568766702148336,-0.872208624503556,0.12142709857580607
dense,131072,26,0.5682507322571059,-0.8839956755687801,0.11057681413225415
dense,131072,27,0.5676261463042516,-0.8955392911565209,0.1005668962869085
dense,131072,28,0.5698200163682745,-0.9068697835165355,0.09134906846107053
dense,131072,29,0.5735845175314719,-0.9180124490567039,0.08287544057688218
dense,131072,30,0.5754474659362183,-0.9289885446001093,0.07509894730831786
dense,131072,31,0.5747846835651859,-0.9398160498323546,0.06797369892548755
dense,131072,32,0.5746160570855732,-0.9505102673079961,0.06145525677116765
dense,131072,33,0.5771356340251248,-0.9610842980833203,0.05550084396249185
dense,131072,34,0.5805855718645281,-0.9715494214028562,0.05006950065274073
dense,131072,35,0.5819213464742493,-0.9819153998295868,0.045122192083077925
dense,131072,36,0.5812376910650935,-0.9921907260330841,0.04062187667622279
dense,131072,37,0.5815290728822515,-1.0023828236151988,0.036533540554245826
dense,131072,38,0.5842834340400247,-1.012498211491282,0.03282420408627443
dense,131072,39,0.5873873754329708,-1.022542639194188,0.02946290537742085
dense,131072,40,0.5882853363560222,-1.0325211988406924,0.026420664988472693
dense,131072,41,0.5876771469440492,-1.0424384182599316,0.023670435619207397
dense,131072,42,0.5884099772892608,-1.0522983388326426,0.02118703999017974
dense,131072,43,0.5913081330796744,-1.0621045808562612,0.01894709971292242
dense,131072,44,0.5940442107843441,-1.0718603986813953,0.016928957541799718
dense,131072,45,0.5945892924936864,-1.0815687274204249,0.015112595047873408
dense,131072,46,0.5941325341336944,-1.091232222679786,0.013479547442107942
dense,131072,47,0.5952735705462981,-1.100853294491764,0.012012816998422233
dense,131072,48,0.5982299752723097,-1.110434136402828,0.01069678628314699
dense,131072,49,0.6005889207351192,-1.1199767505010085,0.009517132183281624
dense,131072,50,0.6008638635146651,-1.129482969024936,0.008460741538707964
dense,131072,0,0.6814679999999999,-1.202,0.066
dense,262144,1,1.2952175139935524,-0.32517241379310347,0.3801573040794946
dense,262144,2,0.7585597349464535,-0.2853846153846154,0.520009360661501
dense,262144,3,0.5378796259227288,-0.27,0.5655378250982784
dense,262144,4,0.45928904697508643,-0.2853846153846154,0.5647435140909716
dense,262144,5,0.4639053584625376,-0.3259416445623342,0.5474943687991571
dense,262144,6,0.48460996020787084,-0.37731092436974795,0.5236912598545916
dense,262144,7,0.497804572063989,-0.4430975609756098,0.49721394198329805
dense,262144,8,0.5073321026825861,-0.5004909897461042,0.469739191214486
dense,262144,9,0.5176566922361673,-0.5493248809339144,0.44209010942366045
dense,262144,10,0.5262925576870255,-0.5904312319959656,0.4147323019608778
dense,262144,11,0.5295913774322818,-0.6251751541535769,0.3879623840248522
dense,262144,12,0.5294282625943827,-0.6548966695455049,0.36198374755932905
dense,262144,13,0.5311017057378467,-0.680718695954984,0.3369400630707544
dense,262144,14,0.5361223373872768,-0.7035225914232713,0.3129322638171438
dense,262144,15,0.5405656335332234,-0.7239811219001473,0.29002859608140785
dense,262144,16,0.541131358069192,-0.7426028434560651,0.26827142542741306
dense,262144,17,0.5399414784771055,-0.759772049184187,0.2476823026673457
dense,262144,18,0.5413291455302338,-0.77578050092739,0.2282659573024749
dense,262144,19,0.5455984213160945,-0.7908513549903708,0.2100135502555019
dense,262144,20,0.5488113821889268,-0.8051567988649733,0.1929053724366274
dense,262144,21,0.5486360214555065,-0.8188309451376795,0.1769131065856257
dense,262144,22,0.547630925525965,-0.8319792522299525,0.16200173328982354
dense,262144,23,0.5493851948057676,-0.8446854326992436,0.1481311407035836
dense,262144,24,0.5533438084848703,-0.8570165499482095,0.13525748389333836
dense,262144,25,0.5557813941120305,-0.8690268063217378,0.12333433049060931
dense,262144,26,0.5552775525017519,-0.880760381451133,0.11231362273119008
dense,262144,27,0.5546675472553337,-0.8922535768708065,0.10214648104534163
dense,262144,28,0.5568116757802063,-0.9035364501832022,0.09278387058349573
dense,262144,29,0.5604905829341611,-0.9146340706783256,0.08417714906761854
dense,262144,30,0.5623113001713155,-0.9255674919685303,0.07627851192572599
dense,262144,31,0.5616638910198398,-0.936354511370816,0.06904134864683029
dense,262144,32,0.56149934892564,-0.9470102673079962,0.06242052258432735
dense,262144,33,0.5639616684516243,-0.9575477127174666,0.056372584967138324
dense,262144,34,0.5673331111465849,-0.9679779928314276,0.050855932600165986
dense,262144,35,0.5686386107691844,-0.978310748666796,0.04583091761317863
dense,262144,36,0.5679707402652201,-0.9885543623967206,0.04125991662401686
dense,262144,37,0.5682556528868273,-0.9987161569485322,0.03710736579855335
dense,262144,38,0.5709473460627913,-1.0088025593173688,0.03333976750124209
dense,262144,39,0.5739806358016942,-1.018819234938869,0.029925673524710185
dense,262144,40,0.5748582637824622,-1.0287711988406925,0.02683564925530734
dense,262144,41,0.5742640949933868,-1.0386629080558498,0.024042222566105942
dense,262144,42,0.574980345583739,-1.0484983388326425,0.021519820723009793
dense,262144,43,0.5778125162502455,-1.0582810514444965,0.019244698137732722
dense,262144,44,0.580486300541092,-1.0680142448352414,0.0171948573984772
dense,262144,45,0.5810190680313477,-1.0777008028921229,0.015349965650719588
dense,262144,46,0.5805728459658424,-1.087343333790897,0.0136912680825599
dense,262144,47,0.5816879622498431,-1.0969442035826729,0.012201499987926247
dense,262144,48,0.584577027065033,-1.1065055649742566,0.010864798633144063
dense,262144,49,0.5868822586029783,-1.1160293820799558,0.009666615934851493
dense,262144,50,0.5871510272325057,-1.1255174517835567,0.008593632767064634
dense,262144,0,0.6723119999999999,-1.202,0.066
dense,524288,1,1.2648623949466202,-0.32517241379310347,0.3860360252766002
dense,524288,2,0.7407724505739024,-0.2853846153846154,0.5280507425274006
dense,524288,3,0.525263835996322,-0.27,0.5742832553833034
dense,524288,4,0.4485197143436054,-0.2853846153846154,0.5734766612160898
dense,524288,5,0.45303602387962444,-0.32555702917771884,0.5559607765640925
dense,524288,6,0.47326280103559115,-0.3765966386554622,0.5317895783059513
dense,524288,7,0.4861535309738761,-0.4420975609756098,0.5049028173747924
dense,524288,8,0.495461867245033,-0.4992409897461042,0.4770031993260502
dense,524288,9,0.5055480064165678,-0.5478542926986203,0.448926554414748
dense,524288,10,0.5139843759291394,-0.588764565329299,0.4211456880736749
dense,524288,11,0.5172079467587005,-0.6233330488904191,0.3939618023345149
dense,524288,12,0.5170501346373153,-0.6528966695455048,0.3675814343772568
dense,524288,13,0.5186857901446894,-0.6785758388121268,0.3421504764172094
dense,524288,14,0.5235903188692338,-0.7012498641505441,0.31777142253596563
dense,524288,15,0.5279308519570098,-0.7215898175523212,0.2945135743713265
dense,524288,16,0.5284842261064412,-0.740102843456065,0.2724199526247442
dense,524288,17,0.5273228877512672,-0.757172049184187,0.25151244136838713
dense,524288,18,0.5286788396501095,-0.7730881932350823,0.23179584324014202
dense,524288,19,0.5328490571954462,-0.7880735772125931,0.2132611824759478
dense,524288,20,0.5359875624412881,-0.8022996560078305,0.19588844520626594
dense,524288,21,0.5358168003988515,-0.815899910654921,0.17964887627509413
dense,524288,22,0.5348356305260016,-0.8289792522299525,0.16450691473244966
dense,524288,23,0.5365493664863398,-0.8416209165702113,0.15042182844642255
dense,524288,24,0.5404159497619238,-0.8538915499482096,0.13734909446900856
dense,524288,25,0.542796985476341,-0.8658449881399196,0.12524156240541254
dense,524288,26,0.5423052388358802,-0.8775250873334859,0.114050431330126
dense,524288,27,0.5417097833641307,-0.8889678625850923,0.10372606580377475
dense,524288,28,0.543804141551311,-0.9002031168498688,0.09421867270592092
dense,524288,29,0.5473974278173842,-0.9112556922999472,0.08547885755835492
dense,524288,30,0.5491758887424131,-0.9221464393369514,0.07745807654313412
dense,524288,31,0.5485438292374943,-0.9328929729092776,0.07010899836817303
dense,524288,32,0.5483833493843739,-0.9435102673079961,0.06338578839748706
dense,524288,33,0.5507883906550652,-0.954011127351613,0.05724432597178479
dense,524288,34,0.5540813185548136,-0.964406564259999,0.05164236454759123
dense,524288,35,0.5553565246312311,-0.9747060975040054,0.04653964314327933
dense,524288,36,0.5547044214765905,-0.9849179987603569,0.04189795657181094
dense,524288,37,0.5549828482707718,-0.9950494902818656,0.03768119104286088
dense,524288,38,0.5576118576859687,-1.005106907143456,0.03385533091620975
dense,524288,39,0.560574480780818,-1.0150958306835498,0.030388441671999517
dense,524288,40,0.5614317615605122,-1.0250211988406923,0.027250633522141993
dense,524288,41,0.5608515998145343,-1.0348873978517683,0.02441400951300449
dense,524288,42,0.5615512577018454,-1.0446983388326425,0.02185260145583984
dense,524288,43,0.564317430884817,-1.054457522032732,0.01954229656254302
dense,524288,44,0.566928909951529,-1.0641680909890876,0.017460757255154682
dense,524288,45,0.5674493519258788,-1.0738328783638211,0.015587336253565766
dense,524288,46,0.5670136553387567,-1.083454444902008,0.013902988723011857
dense,524288,47,0.5681028411287214,-1.093035112673582,0.012390182977430261
dense,524288,48,0.5709245560907361,-1.1025769935456853,0.011032810983141137
dense,524288,49,0.5731760641591578,-1.1120820136589034,0.00981609968642136
dense,524288,50,0.5734386494683074,-1.1215519345421774,0.008726523995421304
dense,524288,0,0.6631559999999999,-1.202,0.066
dense,1048576,1,1.2345183424009138,-0.32517241379310347,0.3919147464737058
dense,1048576,2,0.7229925438688356,-0.2853846153846154,0.5360921243933001
dense,1048576,3,0.5126535793205284,-0.27,0.5830286856683283
dense,1048576,4,0.4377548083126147,-0.2853846153846154,0.5822098083412078
dense,1048576,5,0.4421703781304534,-0.32517241379310347,0.5644271843290279
dense,1048576,6,0.46191880372080457,-0.3758823529411765,0.539887896757311
dense,1048576,7,0.4745052565090697,-0.4410975609756098,0.5125916927662867
dense,1048576,8,0.48359409102997464,-0.49799098974610423,0.4842672074376144
dense,1048576,9,0.49344153389721357,-0.5463837044633262,0.45576299940583553
dense,1048576,10,0.5016782062623851,-0.5870978986626323,0.427559074186472
dense,1048576,11,0.5048263605019901,-0.6214909436272612,0.39996122064417755
dense,1048576,12,0.5046737092188979,-0.6508966695455048,0.3731791211951846
dense,1048576,13,0.5062714554802787,-0.6764329816692697,0.34736088976366436
dense,1048576,14,0.5110597758846878,-0.6989771368778168,0.3226105812547874
dense,1048576,15,0.5152974536934496,-0.7191985132044951,0.2989985526612452
dense,1048576,16,0.5158383960850111,-0.7376028434560651,0.27656847982207533
dense,1048576,17,0.5147055266366761,-0.754572049184187,0.25534258006942856
dense,1048576,18,0.5160296986648509,-0.7703958855427746,0.23532572917780917
dense,1048576,19,0.5201007997249205,-0.7852957994348153,0.21650881469639371
dense,1048576,20,0.5231647966461473,-0.7994425131506876,0.19887151797590452
dense,1048576,21,0.5229985853877624,-0.8129688761721623,0.18238464596456258
dense,1048576,22,0.5220412978304926,-0.8259792522299525,0.1670120961750758
dense,1048576,23,0.5237144603753473,-0.8385564004411791,0.15271251618926146
dense,1048576,24,0.5274889763590754,-0.8507665499482095,0.13944070504467873
dense,1048576,25,0.5298134281099767,-0.8626631699581014,0.12714879432021578
dense,1048576,26,0.5293337449108398,-0.8742897932158389,0.11578723992906194
dense,1048576,27,0.528752809937301,-0.885682148299378,0.10530565056220786
dense,1048576,28,0.5307973705293968,-0.8968697835165355,0.09565347482834612
dense,1048576,29,0.5343050104673559,-0.9078773139215688,0.08678056604909129
dense,1048576,30,0.5360411912813317,-0.9187253867053724,0.07863764116054225
dense,1048576,31,0.5354244591114753,-0.9294314344477391,0.07117664808951576
dense,1048576,32,0.5352680205401519,-0.9400102673079962,0.06435105421064675
dense,1048576,33,0.5376157638291668,-0.9504745419857593,0.05811606697643126
dense,1048576,34,0.5408301583345407,-0.9608351356885705,0.05242879649501648
dense,1048576,35,0.5420750532989014,-0.9711014463412146,0.04724836867338003
dense,1048576,36,0.5414387008772162,-0.9812816351239932,0.04253599651960501
dense,1048576,37,0.5417106261021494,-0.9913828236151989,0.0382550162871684
dense,1048576,38,0.5442769368220294,-1.0014112549695429,0.03437089433117741
dense,1048576,39,0.5471688790850031,-1.0113724264282307,0.03085120981928885
dense,1048576,40,0.5480057991678904,-1.0212711988406924,0.02766561778897664
dense,1048576,41,0.5474396316119305,-1.0311118876476866,0.024785796459903035
dense,1048576,42,0.5481226845409393,-1.0408983388326425,0.02218538218866989
dense,1048576,43,0.5508228485421716,-1.0506339926209671,0.01983989498735332
dense,1048576,44,0.553372011206465,-1.0603219371429338,0.017726657111832165
dense,1048576,45,0.5538801169726373,-1.0699649538355192,0.015824706856411946
dense,1048576,46,0.5534549356266167,-1.0795655560131192,0.014114709363463814
dense,1048576,47,0.5545181811118177,-1.0891260217644911,0.012578865966934276
dense,1048576,48,0.5572725368103668,-1.0986484221171138,0.01120082333313821
dense,1048576,49,0.5594703123753864,-1.1081346452378507,0.00996558343799123
dense,1048576,50,0.5597267056845493,-1.117586417300798,0.008859415223777974
dense,1048576,0,0.6539999999999999,-1.202,0.066
